Date,META,AAPL,AMZN,NFLX,GOOGL
2024-01-24,387.2989501953125,192.32301330566406,156.8699951171875,54.48699951171875,147.39300537109375
2024-01-25,389.7573547363281,191.99671936035156,157.75,56.20000076293945,150.53515625
2024-01-26,390.708984375,190.26632690429688,159.1199951171875,57.04199981689453,150.85235595703125
2024-01-29,397.5290832519531,189.58401489257812,161.25999450683594,57.57899856567383,152.1607666015625
2024-01-30,396.577392578125,185.93528747558594,159.0,56.28499984741211,150.12876892089844
2024-01-31,386.74383544921875,182.3360595703125,155.1999969482422,56.4109992980957,138.86863708496094
2024-02-01,391.3433532714844,184.7685546875,159.27999877929688,56.750999450683594,139.91932678222656
2024-02-02,470.8551330566406,183.76983642578125,171.80999755859375,56.4640007019043,141.12860107421875
2024-02-05,455.4107666015625,185.579345703125,170.30999755859375,56.20600128173828,142.41714477539062
2024-02-06,450.7615661621094,187.18124389648438,169.14999389648438,55.5880012512207,142.83348083496094
2024-02-07,465.5021667480469,187.29000854492188,170.52999877929688,55.93000030517578,144.2608184814453
2024-02-08,465.90863037109375,186.2122039794922,169.83999633789062,55.85300064086914,144.62757873535156
2024-02-09,464.03497314453125,186.9745635986328,174.4499969482422,56.13199996948242,147.69041442871094
2024-02-12,464.8181457519531,185.29141235351562,172.33999633789062,55.78499984741211,146.2333221435547
2024-02-13,456.11456298828125,183.20236206054688,168.63999938964844,55.45199966430664,143.8643035888672
2024-02-14,469.1600646972656,182.32118225097656,170.97999572753906,57.93299865722656,144.6572723388672
2024-02-15,479.8164367675781,182.0341033935547,169.8000030517578,59.34600067138672,141.51513671875
2024-02-16,469.19976806640625,180.4994659423828,169.50999450683594,58.39500045776367,139.28492736816406
2024-02-20,467.64337158203125,179.75694274902344,167.0800018310547,57.51300048828125,139.87965393066406
2024-02-21,464.4479675292969,180.5093994140625,168.58999633789062,57.334999084472656,141.29710388183594
2024-02-22,482.4095153808594,182.5390167236328,174.5800018310547,58.84700012207031,142.8235626220703
2024-02-23,480.3255920410156,180.70741271972656,174.99000549316406,58.35599899291992,142.69471740722656
2024-02-26,478.05303955078125,179.3609161376953,174.72999572753906,58.76499938964844,136.36087036132812
2024-02-27,483.3224792480469,180.81631469726562,173.5399932861328,60.16699981689453,137.6593475341797
2024-02-28,480.3156433105469,179.6183319091797,173.16000366210938,59.64799880981445,135.1813201904297
2024-02-29,486.3789367675781,178.95498657226562,176.75999450683594,60.29199981689453,137.24305725097656
2024-03-01,498.4557189941406,177.8758087158203,178.22000122070312,61.933998107910156,135.93463134765625
2024-03-04,494.3771667480469,173.36106872558594,177.5800018310547,61.58300018310547,132.1779327392578
2024-03-05,486.4681701660156,168.4305419921875,174.1199951171875,59.849998474121094,131.50392150878906
2024-03-06,492.2932434082031,167.44049072265625,173.50999450683594,59.76900100708008,130.24508666992188
2024-03-07,508.27001953125,167.3216552734375,176.82000732421875,60.85100173950195,133.19888305664062
2024-03-08,502.07781982421875,169.03448486328125,175.35000610351562,60.481998443603516,134.21981811523438
2024-03-11,479.888916015625,171.03443908691406,171.9600067138672,60.09299850463867,136.45997619628906
2024-03-12,495.9252624511719,171.50965881347656,175.38999938964844,61.108001708984375,137.28268432617188
2024-03-13,491.7772521972656,169.43052673339844,176.55999755859375,60.94499969482422,138.56134033203125
2024-03-14,488.06585693359375,171.28195190429688,178.75,61.30099868774414,141.84225463867188
2024-03-15,480.39495849609375,170.9057159423828,174.4199981689453,60.5880012512207,139.93910217285156
2024-03-18,493.17645263671875,171.9947967529297,174.47999572753906,61.8390007019043,146.3820037841797
2024-03-19,492.44207763671875,174.3313751220703,175.89999389648438,62.07400131225586,145.73770141601562
2024-03-20,501.65106201171875,176.89564514160156,178.14999389648438,62.76900100708008,147.43267822265625
2024-03-21,503.8739318847656,169.6681365966797,178.14999389648438,62.270999908447266,146.3026885986328
2024-03-22,505.67999267578125,170.56910705566406,178.8699951171875,62.80099868774414,149.44483947753906
2024-03-25,499.1701965332031,169.15330505371094,179.7100067138672,62.74599838256836,148.75099182128906
2024-03-26,492.0948181152344,168.0246124267578,178.3000030517578,62.92399978637695,149.34571838378906
2024-03-27,490.0802917480469,171.5888671875,179.8300018310547,61.35300064086914,149.5439453125
2024-03-28,481.86370849609375,169.7770233154297,180.3800048828125,60.733001708984375,149.60342407226562
2024-04-01,487.5894775390625,168.34144592285156,180.97000122070312,61.430999755859375,154.12335205078125
2024-04-02,493.5634460449219,167.16326904296875,180.69000244140625,61.42100143432617,153.2015380859375
2024-04-03,502.8617248535156,167.96519470214844,182.41000366210938,63.007999420166016,153.558349609375
2024-04-04,507.0097961425781,167.14346313476562,180.0,61.7140007019043,149.20693969726562
2024-04-05,523.3040771484375,167.89590454101562,185.07000732421875,63.61800003051758,151.1596221923828
2024-04-08,515.2759399414062,166.77713012695312,185.19000244140625,62.840999603271484,153.48899841308594
2024-04-09,512.9439697265625,167.98500061035156,185.6699981689453,61.81999969482422,155.22361755371094
2024-04-10,515.8515625,166.11378479003906,185.9499969482422,61.858001708984375,154.76766967773438
2024-04-11,519.1560668945312,173.30166625976562,189.0500030517578,62.87799835205078,158.0089111328125
2024-04-12,507.98223876953125,174.79672241210938,186.1300048828125,62.28300094604492,156.34365844726562
2024-04-15,496.401611328125,170.97503662109375,183.6199951171875,60.71500015258789,153.49888610839844
2024-04-16,495.9351501464844,167.6978759765625,183.32000732421875,61.75199890136719,153.0429229736328
2024-04-17,490.3879699707031,166.3315887451172,181.27999877929688,61.36899948120117,154.10353088378906
2024-04-18,497.95953369140625,165.38111877441406,179.22000122070312,61.055999755859375,154.63877868652344
2024-04-19,477.3882141113281,163.36138916015625,174.6300048828125,55.50400161743164,152.73565673828125
