Date,Close,High,Low,Open,Volume,Ticker
2019-01-02,52.270503997802734,52.57331888412528,50.813423120307995,50.908580008978696,31868000,GOOGL
2019-01-03,50.822845458984375,52.844421063604834,50.66920899508802,52.07177318338617,41960000,GOOGL
2019-01-04,53.42972946166992,53.52538169442098,51.38733857674224,51.66983349554936,46022000,GOOGL
2019-01-07,53.32317352294922,53.65919087290687,52.6650081503317,53.57345286950523,47446000,GOOGL
2019-01-08,53.79152297973633,54.187014353029106,52.94800088966492,53.822744092306515,35414000,GOOGL
2019-01-09,53.607154846191406,54.10226487887618,53.246351931681716,53.92136997908412,26998000,GOOGL
2019-01-10,53.46739196777344,53.51596107886595,52.7661099648934,53.27460152267623,26598000,GOOGL
2019-01-11,52.755706787109375,53.196795286176545,52.35723962602877,53.024820153608665,30864000,GOOGL
2019-01-14,52.11339569091797,52.45734590533918,51.966697695349396,52.20409079934666,28490000,GOOGL
2019-01-15,53.8480224609375,53.93525025101272,52.25861559013519,52.43554783604918,37518000,GOOGL
2019-01-16,53.9966926574707,54.633547299465775,53.92235488547541,54.020979102512705,38280000,GOOGL
2019-01-17,54.47298049926758,54.5512847285975,53.68694730126995,53.92137221845554,24896000,GOOGL
2019-01-18,54.87837600708008,55.40867352175407,54.48089959230807,54.942308001191236,44892000,GOOGL
2019-01-22,53.45747756958008,54.46554090505832,53.07387801299827,54.31834379181856,39632000,GOOGL
2019-01-23,53.74394226074219,54.167187396746016,52.90934376478967,53.86536315507689,25194000,GOOGL
2019-01-24,53.72361755371094,53.921860438348624,53.03076001421707,53.64977133240262,29114000,GOOGL
2019-01-25,54.591426849365234,54.68311263158913,54.11019370892404,54.23062393672968,23260000,GOOGL
2019-01-28,53.51844024658203,54.18800205710422,53.258246677265326,54.024455162568955,29334000,GOOGL
2019-01-29,53.03274917602539,53.75980371100518,52.83252492952006,53.57692368708818,19704000,GOOGL
2019-01-30,54.41697311401367,54.492800671374724,53.358854642668284,53.39453753180842,29452000,GOOGL
2019-01-31,55.79970932006836,55.8879277682799,54.776782174572446,55.12320907469218,40232000,GOOGL
2019-02-01,55.43940353393555,56.22147020160237,55.22282575781473,55.621289087983165,33116000,GOOGL
2019-02-04,56.56938934326172,56.61498646067175,55.38439743543495,55.458738999859754,78408000,GOOGL
2019-02-05,57.0872917175293,57.13189816525388,55.68621744950641,55.98506590270298,82296000,GOOGL
2019-02-06,55.651023864746094,57.192851972408974,55.426513213462655,56.95843087890959,48256000,GOOGL
2019-02-07,54.80949401855469,55.11081914301035,54.198907096289624,55.102394698878804,38298000,GOOGL
2019-02-08,54.63454055786133,54.769346782323446,54.23112011299676,54.26283655557469,21766000,GOOGL
2019-02-11,54.62165451049805,55.18218629544978,54.516587177076204,54.702439178816235,18498000,GOOGL
2019-02-12,55.88347244262695,56.14515201996512,55.06225170507033,55.06225170507033,35036000,GOOGL
2019-02-13,55.935508728027344,56.64026189800341,55.8051642728651,56.154071635364986,28042000,GOOGL
2019-02-14,55.96376037597656,56.30721530844446,55.36358296775746,55.75560701725937,21106000,GOOGL
2019-02-15,55.489463806152344,56.464321008850604,55.34524245929537,56.464321008850604,27826000,GOOGL
2019-02-19,55.830440521240234,55.98556297395831,55.341278267413735,55.341278267413735,21980000,GOOGL
2019-02-20,55.53703689575195,56.04949489564427,55.09892423297482,55.94789489522291,24090000,GOOGL
2019-02-21,54.72523498535156,55.465670982122504,54.41647232015398,55.44733231443277,33272000,GOOGL
2019-02-22,55.33730697631836,55.37150386454631,54.54136721859264,54.9973232075196,29436000,GOOGL
2019-02-25,55.37547302246094,55.775426143808744,55.21588879663741,55.603451028090085,26208000,GOOGL
2019-02-26,55.6074104309082,55.82696397975012,54.84863956722688,55.22876799867742,35026000,GOOGL
2019-02-27,55.651023864746094,55.791774074988865,54.940822140346285,55.21092611945874,22092000,GOOGL
2019-02-28,55.83242416381836,56.201156204526654,55.42900367850027,55.458243458549056,27422000,GOOGL
2019-03-01,56.9212646484375,56.99461554133449,56.05296461528738,56.05296461528738,34086000,GOOGL
2019-03-04,57.16411590576172,57.76379794864619,56.41227962663273,57.22061413135729,35490000,GOOGL
2019-03-05,57.945682525634766,58.30747610261752,57.144290260692664,57.291978933950915,40094000,GOOGL
2019-03-06,57.73505401611328,58.22074516470668,57.64138311830009,58.07305648761124,23602000,GOOGL
2019-03-07,57.036739349365234,57.66764623960241,56.58375534858364,57.51500046237742,30086000,GOOGL
2019-03-08,56.993133544921875,57.16560400797149,56.01331921369949,56.19669456823695,23694000,GOOGL
2019-03-11,58.44475555419922,58.476967329547385,57.07242200177658,57.0937326680358,30032000,GOOGL
2019-03-12,59.33634948730469,59.755631944132176,58.5954219125641,58.5954219125641,42220000,GOOGL
2019-03-13,59.42605209350586,59.825509870315194,59.36905853902243,59.76653498347926,25888000,GOOGL
2019-03-14,59.1024284362793,59.70558161435647,59.0380010971497,59.42407736112218,27302000,GOOGL
2019-03-15,58.99190902709961,59.5578895360771,58.82885367389795,59.37352729524492,51886000,GOOGL
2019-03-18,58.905174255371094,59.22236136997121,58.55478091755831,58.96167247755781,24442000,GOOGL
2019-03-19,59.59456253051758,59.64164564416971,58.950274057369434,59.06227983897908,29788000,GOOGL
2019-03-20,60.782527923583984,60.95896482575789,59.45232405589569,59.5420285063516,41508000,GOOGL
2019-03-21,61.263267517089844,61.27863040668714,60.294358088650746,60.46385655086534,28150000,GOOGL
2019-03-22,59.851783752441406,61.13936632523386,59.770008410537635,60.90246852521743,34422000,GOOGL
2019-03-25,59.34279251098633,59.94049319456507,58.977036279224706,59.45083562608239,27576000,GOOGL
2019-03-26,58.969112396240234,59.851784720062064,58.56866390594224,59.72986470494329,30752000,GOOGL
2019-03-27,58.3828125,59.072199031164196,57.69986529981015,59.072199031164196,29428000,GOOGL
2019-03-28,58.09832763671875,58.34513964794122,57.66021495319524,58.25841097953711,22402000,GOOGL
2019-03-29,58.327301025390625,58.678189713004706,57.80641854885906,58.49035258830934,30890000,GOOGL
2019-04-01,59.422096252441406,59.48255714548465,58.7966417370592,58.85512129752241,27706000,GOOGL
2019-04-02,59.74720764160156,59.76058919776436,59.038491841584154,59.47511852040384,18288000,GOOGL
2019-04-03,60.008392333984375,60.49358812897417,59.724411434921,60.10205944667609,22180000,GOOGL
2019-04-04,60.43659973144531,60.49111662737929,59.92067433384454,60.03218479146619,21022000,GOOGL
2019-04-05,60.04011535644531,60.483188979922126,59.96974023564593,60.429167415831174,20012000,GOOGL
2019-04-08,59.88300704956055,60.164012178438526,59.70557948026321,60.02326194743682,21750000,GOOGL
2019-04-09,59.60596466064453,59.82700424629346,59.39235885352696,59.56631910220037,19668000,GOOGL
2019-04-10,59.79230880737305,59.9157148180009,59.50535589667206,59.7249094710541,15510000,GOOGL
2019-04-11,59.94792175292969,60.104038633579954,59.69764243576437,59.913724865974615,16998000,GOOGL
2019-04-12,60.599159240722656,60.61501746375043,60.13130763088175,60.246780752733265,24312000,GOOGL
2019-04-15,60.78748321533203,60.924766109664986,60.194244304362236,60.66655387590557,23796000,GOOGL
2019-04-16,61.05412292480469,61.255833163732206,60.71364000416009,60.95946136008473,22622000,GOOGL
2019-04-17,61.46200180053711,61.70782314293728,61.10318401138425,61.30638023853066,30366000,GOOGL
2019-04-18,61.527915954589844,61.74945083948574,61.4258206222395,61.702863061629785,24750000,GOOGL
2019-04-22,62.137020111083984,62.16576455775873,61.126480011043846,61.290030694609925,19084000,GOOGL
2019-04-23,62.97112274169922,63.1614365376901,62.048305770500974,62.27975490358525,31868000,GOOGL
2019-04-24,62.44874954223633,63.140121109397725,62.43685776676012,62.97111799439468,23396000,GOOGL
2019-04-25,62.81004333496094,63.08064265192301,62.347148917552786,62.9567413256013,31344000,GOOGL
2019-04-26,63.30961608886719,63.383462313413084,62.694075856401675,63.109391863143735,27228000,GOOGL
2019-04-29,64.24037170410156,64.27853882657666,63.026635278611465,63.4627666841639,72368000,GOOGL
2019-04-30,59.42110061645508,59.52121083974043,58.6301141487377,59.008261271049264,133178000,GOOGL
2019-05-01,58.15036392211914,59.43546966973313,58.06908392344109,59.348737226037684,74340000,GOOGL
2019-05-02,57.812862396240234,58.45070777675976,57.40745681106529,58.11468664076694,45098000,GOOGL
2019-05-03,58.95473861694336,59.046424401851816,58.161770768787754,58.35307144991088,41588000,GOOGL
2019-05-06,59.14851760864258,59.246151168796715,58.04331599247697,58.08494666120773,31774000,GOOGL
2019-05-07,58.424930572509766,59.213436563359515,57.738020800367394,58.769376124750195,36604000,GOOGL
2019-05-08,58.02448272705078,58.693053838408616,57.86836583691786,58.34711850220026,25520000,GOOGL
2019-05-09,57.88521194458008,58.187531486196946,57.22456997555092,57.619074403785326,29556000,GOOGL
2019-05-10,57.86886215209961,58.297064381319565,56.81471013362452,57.9283361543902,31650000,GOOGL
2019-05-13,56.33000946044922,57.09225152322604,55.78038630759309,56.75871083102753,45626000,GOOGL
2019-05-14,55.74866485595703,56.74037091442283,55.68274773950584,56.61399290816184,40392000,GOOGL
2019-05-15,58.02547836303711,58.397182395251555,55.57718659421055,55.634180153756134,59302000,GOOGL
2019-05-16,58.704444885253906,59.18320128770357,57.9090005150058,58.0770091650188,35308000,GOOGL
2019-05-17,57.925357818603516,58.7931624623442,57.80839493274456,58.274760476951634,25362000,GOOGL
2019-05-20,56.7299690246582,57.14330374395183,56.406834094309716,57.14330374395183,30602000,GOOGL
2019-05-21,57.214664459228516,57.39110135626331,56.66305621590145,57.21664579166275,20562000,GOOGL
2019-05-22,57.284549713134766,57.67756443239656,57.04418079160819,57.05657168284372,18826000,GOOGL
2019-05-23,56.76366424560547,56.99709470964155,56.16001953140704,56.79984625111873,25214000,GOOGL
2019-05-24,56.430118560791016,57.210695443784736,56.33595233803128,57.093732555548826,18554000,GOOGL
2019-05-28,56.47720718383789,57.3162674834186,56.43309606667105,56.572364082056716,20948000,GOOGL
