Date,Close,High,Low,Open,Volume,Ticker
2019-01-02,37.46920394897461,37.6898641400753,36.59368814570471,36.75028523353009,148158800,AAPL
2019-01-03,33.73699951171875,34.57455183641599,33.69191819683805,34.16170590164323,365248800,AAPL
2019-01-04,35.17720031738281,35.24600976737911,34.11899163910133,34.292195516680664,234428400,AAPL
2019-01-07,35.098899841308594,35.312442278685964,34.61724819958452,35.281596415192155,219111200,AAPL
2019-01-08,35.76799774169922,36.02187515169098,35.23889338251769,35.485649452234306,164101200,AAPL
2019-01-09,36.37540054321289,36.664866551777166,35.502259784558376,35.89612022438251,180396400,AAPL
2019-01-10,36.491668701171875,36.532003660455786,35.794103077351124,36.18322084854541,143122800,AAPL
2019-01-11,36.13338851928711,36.46793584598435,35.94832055566885,36.273378795691265,108092800,AAPL
2019-01-14,35.59005355834961,35.891383692191056,35.40498556947879,35.79173197667657,129756800,AAPL
2019-01-15,36.318450927734375,36.394374463172355,35.601903781181996,35.65410279572326,114843600,AAPL
2019-01-16,36.76214599609375,36.98517753374155,36.30184748144305,36.320829274052095,122278800,AAPL
2019-01-17,36.98043441772461,37.40751573779752,36.363538775351834,36.58657033252364,119284800,AAPL
2019-01-18,37.208221435546875,37.45972393547824,37.00891435712629,37.36956129572626,135004000,AAPL
2019-01-22,36.37303161621094,37.186855683764556,36.21168817452131,37.11093212681015,121576000,AAPL
2019-01-23,36.52012252807617,36.80958844929829,35.99338969571499,36.57469290392454,92522400,AAPL
2019-01-24,36.23067092895508,36.65300590810053,36.00289663164888,36.565218274806185,101766000,AAPL
2019-01-25,37.43123245239258,37.51902368512095,36.61503719155783,36.8902641000177,134142000,AAPL
2019-01-28,37.08483123779297,37.09194895785594,36.4584465294026,36.96382275590851,104768400,AAPL
2019-01-29,36.700462341308594,37.519036488429236,36.565222017267494,37.07297331497307,166348800,AAPL
2019-01-30,39.2083625793457,39.42190138123713,38.01728150422006,38.73382869033698,244439200,AAPL
2019-01-31,39.490718841552734,40.09812176355808,39.044655736776996,39.41242029951825,162958400,AAPL
2019-02-01,39.50969696044922,40.09337168073329,39.369706696277575,39.61409500678469,130672400,AAPL
2019-02-04,40.63197708129883,40.72925742817227,39.69002672443846,39.7208725954977,125982000,AAPL
2019-02-05,41.32716369628906,41.54070616529914,40.89296827882337,41.013973143644144,144406400,AAPL
2019-02-06,41.341400146484375,41.656965666225744,41.01159918712273,41.43867685735861,112958400,AAPL
2019-02-07,40.55842208862305,41.27022309791329,40.41606043860214,40.904829885716296,126966800,AAPL
2019-02-08,40.60608673095703,40.665657891479206,40.13189898426392,40.26772297550331,95280000,AAPL
2019-02-11,40.37255096435547,40.79670082315533,40.329661489113064,40.7585744212062,83973600,AAPL
2019-02-12,40.720455169677734,40.7466666211287,40.436895913781186,40.53221193539128,89134000,AAPL
2019-02-13,40.55126953125,41.099324812062115,40.48931684716783,40.83959548318567,89960800,AAPL
2019-02-14,40.699005126953125,40.808613992609324,40.3606414751641,40.43927581927432,87342800,AAPL
2019-02-15,40.608455657958984,40.91345961424227,40.44880543364929,40.80623228578758,98507200,AAPL
2019-02-19,40.72998809814453,40.851515580587275,40.38686130166285,40.43928420861173,75891200,AAPL
2019-02-20,40.99209976196289,41.29948893444707,40.74428537587072,40.791941569049854,104457600,AAPL
2019-02-21,40.76095962524414,41.07311184292857,40.57986465359283,40.93729152317362,68998800,AAPL
2019-02-22,41.216087341308594,41.223235588397145,40.837215701877646,40.884871894446135,75652800,AAPL
2019-02-25,41.51633071899414,41.907117372895385,41.44961131242088,41.49965268531831,87493600,AAPL
2019-02-26,41.540164947509766,41.77130135710117,41.26375387105927,41.39242962275724,68280800,AAPL
2019-02-27,41.668827056884766,41.699805218546146,41.15889815564964,41.2732773821219,111341600,AAPL
2019-02-28,41.25897979736328,41.678363048433425,41.2041753537565,41.53777599764727,112861600,AAPL
2019-03-01,41.692649841308594,41.73553931695009,41.197017519159516,41.52823291281517,103544800,AAPL
2019-03-04,41.902347564697266,42.35508684168328,41.45437136174755,41.86422115680062,109744800,AAPL
2019-03-05,41.82609176635742,41.93808580910875,41.590188724744905,41.923789316150554,78949600,AAPL
2019-03-06,41.585426330566406,41.81656266632499,41.447220836488704,41.62116756354591,83241600,AAPL
2019-03-07,41.10409164428711,41.56636432916655,40.98971605951243,41.43054036805001,99185600,AAPL
2019-03-08,41.20178985595703,41.2399162634684,40.38923852105088,40.584633632595896,95997600,AAPL
2019-03-11,42.629112243652344,42.68153514499979,41.783204847044914,41.81656454463562,128044000,AAPL
2019-03-12,43.108062744140625,43.52744228144765,42.74110246755472,42.891222911242956,129870400,AAPL
2019-03-13,43.29869842529297,43.67757008556457,43.110451545781046,43.42737051589921,124130000,AAPL
2019-03-14,43.78003692626953,43.868204717594026,43.501244327177254,43.82054487971694,94318000,AAPL
2019-03-15,44.34952163696289,44.63784755758058,43.782406850290364,44.04690286026948,156171600,AAPL
2019-03-18,44.80228042602539,44.890444582071645,44.27090304440481,44.27328821787753,104879200,AAPL
2019-03-19,44.447227478027344,45.03340921139079,44.30187372223758,44.88090720826174,126585600,AAPL
2019-03-20,44.83562469482422,45.152543603093804,44.01830674487972,44.37573359295211,124140800,AAPL
2019-03-21,46.486934661865234,46.78240882980378,45.22879245634288,45.27883381453322,204136800,AAPL
2019-03-22,45.524269104003906,47.106478547794836,45.45993125023579,46.546508338197334,169630800,AAPL
2019-03-25,44.973846435546875,45.74588637945124,44.46391742674594,45.6338923023652,175381200,AAPL
2019-03-26,44.50917053222656,45.96032623886354,43.982563700573884,45.66961879021226,199202000,AAPL
2019-03-27,44.90950393676758,45.21688950575341,44.451997889288634,44.97622334144566,119393600,AAPL
2019-03-28,44.96906661987305,45.169224796190974,44.685507385455566,45.02387105568849,83121600,AAPL
2019-03-29,45.262149810791016,45.29312796597149,44.926167720696284,45.23355682812209,94256000,AAPL
2019-04-01,45.56955337524414,45.67439555693616,44.88805919660428,45.66486577166774,111448000,AAPL
2019-04-02,46.23198318481445,46.336828999804766,45.524277569564575,45.53380735459335,91062800,AAPL
2019-04-03,46.54889678955078,46.822922617672326,46.024667775160154,46.048497688881305,93087200,AAPL
2019-04-04,46.62990951538086,46.79194128270273,46.02228311605566,46.41545121424215,76457200,AAPL
2019-04-05,46.942073822021484,46.96590374026455,46.687107513373874,46.81101654355472,74106400,AAPL
2019-04-08,47.68074035644531,47.71171487580084,46.78478811304698,46.80385131353777,103526800,AAPL
2019-04-09,47.53777313232422,48.33602791999754,47.47343527844449,47.73316823079818,143072800,AAPL
2019-04-10,47.80466079711914,47.833257424849805,47.223245724372106,47.34238803810109,86781200,AAPL
2019-04-11,47.406715393066406,47.89519949822014,47.28519156894748,47.85945826640106,83603200,AAPL
