Date,Close,High,Low,Open,Volume,Ticker
2019-05-07,188.1180419921875,191.22078481914016,186.21475755292488,190.8639180414059,16253000,META
2019-05-08,187.8900146484375,189.05975040851527,186.90864245139556,187.74132647493377,12505700,META
2019-05-09,187.0077667236328,188.1180272372568,184.63857264576686,185.57039222153955,12967000,META
2019-05-10,186.70046997070312,188.34602306561183,182.9831142523029,186.6112570636917,12578500,META
2019-05-13,179.9596710205078,183.81580760925243,179.26576760980052,181.9026156964481,16833300,META
2019-05-14,179.15672302246094,181.89270662678092,176.54962772139402,180.93114936380755,17628100,META
2019-05-15,184.64849853515625,185.6497009023566,178.45290563573982,178.84941753091877,16746900,META
2019-05-16,185.3622589111328,186.9384143429407,183.43914417629034,183.43914417629034,12953100,META
2019-05-17,183.6869354248047,185.9470864320573,182.67581046073104,183.23093314658834,10485400,META
2019-05-20,181.12940979003906,182.62625968048448,179.79115559176233,180.29672568380295,10352000,META
2019-05-21,183.21115112304688,184.0834804467377,182.28923889767134,182.96332737039214,7502800,META
2019-05-22,183.70677185058594,185.11440874536711,182.0116509740916,183.12189638384365,9213800,META
2019-05-23,179.2954864501953,182.29910849776348,178.10593570998307,180.831996422367,12768800,META
2019-05-24,179.4838409423828,182.03147593642154,179.2558473649186,180.742789621871,8807700,META
2019-05-28,182.70555114746094,183.1020781625244,179.87044727508288,179.95966018123755,14843300,META
2019-05-29,180.60401916503906,182.95338322360334,179.77133508427698,181.902613056076,12797700,META
2019-05-30,181.41685485839844,181.88276462179326,179.3153147348018,181.48625275445895,8581500,META
2019-05-31,175.9250946044922,178.96836186561143,175.61779562749524,178.71063065528207,15226500,META
2019-06-03,162.72103881835938,173.5261614429403,159.60837368542724,173.4765936766981,56059600,META
2019-06-04,166.04190063476562,166.81510946943578,159.43987277631106,162.2848995086612,46044300,META
2019-06-05,166.7060546875,167.25126988535305,163.1968775407025,166.02205881437155,19758300,META
2019-06-06,166.8646697998047,168.22273895188772,165.77423937596896,166.83493216333275,12446400,META
2019-06-07,171.8409881591797,172.35645065006608,167.37023818833885,168.68866230633674,16917300,META
2019-06-10,173.29818725585938,176.311717193424,172.28706219004877,173.2287893501652,14767900,META
2019-06-11,176.54962158203125,178.41324564337222,175.25101260252274,176.9263033452393,15266600,META
2019-06-12,173.51622009277344,177.70940762391527,171.37503500614181,176.82715593344454,17699800,META
2019-06-13,175.9250946044922,176.4802172888684,173.08999078703468,174.00198021507543,12253600,META
2019-06-14,179.75149536132812,180.2570502849708,178.43307140748,178.9386263311227,16773700,META
2019-06-17,187.36465454101562,187.8503945157161,182.80470681040578,183.3994747095493,29459900,META
2019-06-18,186.829345703125,192.83659020623713,185.64970238549856,192.3112051342461,37571400,META
2019-06-19,185.8479461669922,186.46255923293725,182.94345964316256,185.37212889493662,21417100,META
2019-06-20,187.88014221191406,189.49595792004132,186.00659524629057,189.2877793123225,14635700,META
2019-06-21,189.47608947753906,190.3286036196236,187.1068954854373,187.1068954854373,22751200,META
2019-06-24,190.92340087890625,192.2913775343927,189.9023683575532,190.74495993412827,15509000,META
2019-06-25,187.19613647460938,191.4587078245781,186.4923255240796,191.20097658051884,16750300,META
2019-06-26,186.02639770507812,189.09940270619464,185.6794384524873,187.89002176271006,12808600,META
2019-06-27,187.8503875732422,197.1487387746946,186.6310990553971,188.22708448361715,11159000,META
2019-06-28,191.31991577148438,191.5181717263665,188.28655579650456,188.8912462907689,16378900,META
2019-07-01,191.31991577148438,193.58006693425207,190.25922296762738,193.51068415672523,14181800,META
2019-07-02,193.30250549316406,193.30250549316406,191.03244682766663,191.31991569323418,9050000,META
2019-07-03,195.48333740234375,195.68159334310286,192.4698077753127,192.4698077753127,10246100,META
2019-07-05,194.6903076171875,195.35448849502401,192.47972427873574,194.47222153436704,11164100,META
2019-07-08,194.05589294433594,194.96788247841616,191.95435250171457,193.4908626913121,9723900,META
2019-07-09,197.4758758544922,197.7236995947651,193.19347436211507,193.27277977411768,14698600,META
2019-07-10,200.9652099609375,201.19321867762923,197.93185000038574,198.25897913106715,20571700,META
2019-07-11,199.478271484375,202.02590667605622,198.467161561897,201.49059895148787,13678500,META
2019-07-12,203.08657836914062,203.5128430354404,197.4262930429974,197.94175549280985,15366300,META
2019-07-15,202.1349639892578,203.54260105261739,200.06316110116975,202.47200065387324,16030300,META
2019-07-16,202.06553649902344,203.6813519280797,201.33198799824166,202.11510426620137,12132700,META
2019-07-17,200.04331970214844,202.58103230029513,199.835141111631,202.4025913475716,12083700,META
2019-07-18,199.03221130371094,200.70750229418204,197.64440433726466,198.40769060582937,11937900,META
2019-07-19,196.63327026367188,200.56871249282906,196.34580137865802,200.42000917219917,12098300,META
2019-07-22,200.55880737304688,200.80663111774905,197.07935231681313,198.16978284388716,13589000,META
2019-07-23,200.59841918945312,202.462058280297,199.2106125000748,201.0742364649602,14583700,META
2019-07-24,202.87841796875,203.0271061534427,195.50318148879686,195.90961602823657,32532500,META
2019-07-25,198.96278381347656,206.84357436312692,196.53409947895375,204.9006299207003,39889900,META
2019-07-26,198.01113891601562,201.11389652131422,194.54160707017806,198.44731105393143,24434000,META
2019-07-29,194.2342987060547,197.89217880965683,193.59987066138913,197.2676582672981,16530800,META
2019-07-30,195.32473754882812,196.9802133181637,191.8155603102032,193.68910703842727,11903600,META
2019-07-31,192.5391845703125,197.02974879960814,191.0026746067043,195.2355076336105,14593500,META
2019-08-01,191.05224609375,196.74228379607928,189.21835975548873,192.47971305224087,17777000,META
2019-08-02,187.37454223632812,190.9431943437172,186.43281522712647,189.43643717937772,15297000,META
2019-08-05,180.1480255126953,184.0537300029914,177.7788312071651,183.082265195433,23086700,META
2019-08-06,182.90379333496094,184.1726494358094,181.49615657076833,182.09093948564762,18035700,META
2019-08-07,183.53823852539062,184.74761947288266,179.642456959587,182.00174358272056,15833200,META
2019-08-08,188.504638671875,188.68306449043996,182.44782632880313,184.99544631383543,14828900,META
2019-08-09,186.21475219726562,189.31749493498137,185.49109603275392,188.34603017251814,11058800,META
2019-08-12,183.75633239746094,185.95700830499604,182.85426552621433,185.22345975312427,10930900,META
2019-08-13,186.80950927734375,189.7140110194485,183.7563193598577,183.90502266119785,13577000,META
2019-08-14,178.14561462402344,184.37094543800103,177.74908758513192,184.18259698527254,18903700,META
2019-08-15,181.0005340576172,181.6052245579926,178.46282150717607,179.37481100961836,12925900,META
2019-08-16,182.10086059570312,183.48868245880848,180.77252912929748,182.15042836330673,12654600,META
2019-08-19,184.5493621826172,185.86778616090027,183.24086083354322,184.39075137486302,9691200,META
2019-08-20,182.20989990234375,184.38083799567198,180.8022630617929,183.8356228151167,10083400,META
2019-08-21,181.95217895507812,184.2817128565399,181.54574442247107,183.38955351146254,8398200,META
2019-08-22,180.45533752441406,182.507325461937,178.34388943222206,181.83323698754728,10821400,META
2019-08-23,176.20266723632812,181.53583860114406,175.12215943315425,179.2657648255648,17323400,META
2019-08-26,178.78994750976562,178.92872818974976,176.68840717687456,177.8382977570461,8773600,META
2019-08-27,179.7217559814453,182.4378941392219,179.43427200976495,180.34626143965681,14399600,META
2019-08-28,180.17776489257812,180.366113353468,177.36249086127862,178.9584763378182,9386100,META
2019-08-29,183.95458984375,184.46014476439868,181.87286463927418,182.17025611505056,10128700,META
2019-08-30,184.0537109375,185.17387894584937,181.8629578139007,185.15404881380138,10774500,META
2019-09-03,180.80226135253906,184.0537071473467,180.5247000134183,182.3982466154627,9779400,META
2019-09-04,185.51092529296875,186.11561578150497,182.28921689728358,183.04259556908295,11308000,META
2019-09-05,189.2381591796875,189.69416141397636,186.303935229684,186.8887954940888,13876700,META
2019-09-06,185.85787963867188,188.5542028808882,184.72780409788703,188.5542028808882,15226800,META
2019-09-09,187.1168212890625,187.33490737878313,184.2321646040486,186.09578874444315,14722400,META
2019-09-10,184.5493621826172,186.46256912699883,182.94346935049393,185.80831088948224,15455900,META
2019-09-11,186.8491668701172,187.7908939279725,184.46014271342045,184.836839586946,11761700,META
2019-09-12,185.8380584716797,189.26793039867314,185.6001422473146,188.2072527077104,11419800,META
2019-09-13,185.5605010986328,186.33370993700524,184.9161503160156,185.6992817843417,11441100,META
2019-09-16,184.5989532470703,186.15527850743285,184.15287352918097,185.30276421561635,8444800,META
2019-09-17,186.44276428222656,186.68068052612696,183.9248665269878,185.03512720589518,9671100,META
2019-09-18,186.50221252441406,187.43403210381956,184.39074965303598,186.45264475670885,9681900,META
2019-09-19,188.48480224609375,189.4364519578799,186.51212004849356,187.01769010280083,10392700,META
2019-09-20,188.2766571044922,191.41907564903988,186.48241552685442,189.0003133644597,19934200,META
2019-09-23,185.1937255859375,188.4451717375327,183.59774014788326,187.6917779121405,13327600,META
2019-09-24,179.70193481445312,186.40308276455025,178.81968297541698,186.3436074918448,18546600,META
2019-09-25,181.20872497558594,181.82332302154344,176.32163286930154,179.87047070510837,18068300,META
2019-09-26,178.54212951660156,179.8208933142129,176.12336747985688,179.7515105349739,16083300,META
2019-09-27,175.55833435058594,179.18646222006666,174.1308672621529,178.91882348545542,14656200,META
2019-09-30,176.52980041503906,177.11466078511165,175.31051190391352,176.32162182730542,10740000,META
2019-10-01,174.27957153320312,178.27448917320316,173.3576744436468,177.59049320303617,17073000,META
2019-10-02,173.08009338378906,174.9932852559371,171.5832284232583,173.3179944761418,16151700,META
2019-10-03,177.8184814453125,178.27446862221802,172.11853585227658,174.04165035077614,16086300,META
2019-10-04,178.87916564941406,179.40455074799638,176.54963165829395,177.98700626999957,10430200,META
2019-10-07,178.11582946777344,179.6027715597834,176.5396744804726,178.433051041195,9178300,META
2019-10-08,176.20266723632812,178.79985501576326,176.17292959961395,176.70822218642866,9466900,META
2019-10-09,178.28439331054688,179.14681503079768,176.3910164266779,177.60039741133014,7556900,META
2019-10-10,178.4628143310547,180.02906204160385,177.61030013736234,178.750298314045,8605000,META
2019-10-11,182.5865936279297,184.86657471804284,180.5544362405254,180.5643437432887,14930500,META
2019-10-14,181.6845245361328,183.0128560461247,180.98071364132852,182.59651401131947,7006000,META
2019-10-15,187.24569702148438,188.7227318991108,182.06122881995552,182.20000950385625,15039100,META
2019-10-16,187.8999481201172,188.048636302201,185.27300760428005,186.68065964915132,10516900,META
2019-10-17,188.73263549804688,189.17871517807257,187.12674259957046,188.6434225872337,9603000,META
2019-10-18,184.23214721679688,189.82304936224855,182.31894036043929,188.57400821610014,16874200,META
2019-10-21,188.10809326171875,188.25679655528504,185.12430139936833,185.41177023206362,8122600,META
2019-10-22,180.752685546875,188.99034270257863,179.92000156654896,188.3460071495554,19537600,META
2019-10-23,184.52952575683594,184.75753445744107,180.41565828049383,180.4255657834059,12300400,META
2019-10-24,184.75753784179688,185.1044819615779,181.208700485608,183.01284923596253,11413500,META
2019-10-25,186.25440979003906,187.35474780280828,183.478780871472,184.21234458863836,8061200,META
2019-10-28,187.75123596191406,187.8801091309516,183.46885013420712,185.57039034704746,13657900,META
2019-10-29,187.66201782226562,190.85398831648254,186.8293338131547,190.02130430737162,13574900,META
2019-10-30,186.6112823486328,188.7921283070634,184.36103848026198,187.90987636872714,28734600,META
2019-10-31,189.981689453125,196.36563196742242,186.61129234821664,194.9877324589734,42286500,META
2019-11-01,191.9344940185547,192.42023391509704,188.25679878716807,191.17120791450583,21711800,META
2019-11-04,193.02493286132812,195.6518581424761,192.1228509247985,192.85641455328835,16371300,META
2019-11-05,192.62840270996094,194.04594693927487,191.91466928125712,193.66925009469298,9942000,META
2019-11-06,189.88253784179688,192.67798154603338,189.6842818904118,192.3409449160828,10973000,META
2019-11-07,188.76234436035156,191.75605873872388,187.8206173736394,190.23937898226092,13473000,META
2019-11-08,189.17872619628906,190.6656686336176,188.0486505489578,188.34604206161563,10760800,META
2019-11-11,187.9594268798828,188.42533669366813,186.89873407480903,188.27663338286612,8631200,META
2019-11-12,192.77713012695312,193.36199051719342,188.08830924895616,188.3460404905975,17615500,META
2019-11-13,191.50828552246094,193.9964305537792,191.06220579287276,193.00513554315592,10860700,META
2019-11-14,191.46861267089844,192.3409570632365,189.7834142887585,191.25052657281392,9040500,META
2019-11-15,193.40164184570312,193.5998978013367,191.69661340052664,192.56894263050637,11524300,META
2019-11-18,195.68157958984375,196.90088303543436,191.36945645906076,192.86630610144013,16167200,META
2019-11-19,197.5849151611328,198.2589884614407,195.1463229476345,195.6816155610578,19056800,META
2019-11-20,195.79063415527344,197.8525291928546,193.72873911769227,196.8513268715214,12355400,META
2019-11-21,196.2069854736328,197.3568911478763,195.14630783301592,195.7014305375585,12131000,META
2019-11-22,197.08926391601562,197.56508124394298,195.89969790725704,196.65309172959883,9959800,META
2019-11-25,198.05079650878906,199.22053232730747,197.51550393147346,197.78315778311097,15272300,META
2019-11-26,197.23794555664062,198.4076662668738,196.31603344305245,198.25897808369487,11735500,META
2019-11-27,200.24156188964844,201.3716374259675,197.68401933356654,198.1598366315011,12736600,META
2019-11-29,199.88470458984375,202.02590522077313,199.45845503998015,199.84505944895685,7985200,META
2019-12-02,197.96160888671875,200.42001625656496,196.32597818369993,200.37046360723087,11503400,META
2019-12-03,197.08926391601562,197.19829183665968,193.381815457433,195.87988289948183,11595300,META
2019-12-04,196.98020935058594,198.28871070735886,196.32595110921986,198.25897307147488,8456300,META
2019-12-05,197.62452697753906,199.5377186331052,196.4845440365078,198.12017436511053,9740400,META
2019-12-06,199.2998046875,199.8152821725287,198.31841747818794,198.75458957121552,12270600,META
2019-12-09,199.5873260498047,201.37166002475382,198.46717301699957,198.90333009891077,11954800,META
2019-12-10,199.12139892578125,200.2911347568499,198.40766539772974,199.90453035631865,9475700,META
2019-12-11,200.49929809570312,200.86608748899027,198.53653845768358,198.53653845768358,8036800,META
2019-12-12,195.03726196289062,201.88711301453668,192.41033665773847,200.58851917968943,23734800,META
2019-12-13,192.42025756835938,195.08684332389672,191.4884379232018,194.69031628023387,18798000,META
2019-12-16,196.1970672607422,197.38661800925215,193.11413979219375,193.57014206086777,14911500,META
2019-12-17,196.66297912597656,197.2676695724178,194.42265827366506,197.10905877067222,10175700,META
2019-12-18,200.73721313476562,202.52154694337764,198.34818884451172,198.34818884451172,23274400,META
2019-12-19,204.26622009277344,204.50413630878322,200.74712025150424,201.0147741037703,16514600,META
2019-12-20,204.50411987304688,205.90184916859667,201.65909351685073,205.67384047434393,27306900,META
2019-12-23,204.38516235351562,206.77418654233378,203.8895149347214,204.90063990433006,13348900,META
2019-12-24,203.3343963623047,204.98985695947684,203.21544581969275,204.50413215983875,6046300,META
2019-12-26,205.98114013671875,206.0108928966437,203.52273326440485,203.7804795933937,9350700,META
2019-12-27,206.28846740722656,207.11122883413438,204.79160248082297,206.85349761464175,10284200,META
2019-12-30,202.63058471679688,206.09019407630888,202.1250146606919,206.0505489375747,10524300,META
2019-12-31,203.46328735351562,203.77058636614925,201.8276567455159,202.22416867292173,8953500,META
2020-01-02,207.95382690429688,207.9637344071887,204.4743875184786,204.95020479858297,12077100,META
2020-01-03,206.85348510742188,208.56842088449835,205.14845683304864,205.4062031629161,11188400,META
2020-01-06,210.74929809570312,210.9277239141144,204.7222233942496,204.90064921266088,17058900,META
2020-01-07,211.20529174804688,212.71206425110722,209.9066978321433,210.9673906495363,14912400,META
2020-01-08,213.3465118408203,214.35763697955275,210.75923127692005,211.14583572320578,13475000,META
2020-01-09,216.39967346191406,216.4789788667449,214.39725358632398,215.6462796790009,12642800,META
2020-01-10,216.1617889404297,217.96595313144368,215.52736073472445,217.29186465452847,12119400,META
2020-01-13,219.97825622558594,220.0377314997937,217.30176300451834,217.68836741282854,14463400,META
2020-01-14,217.15306091308594,220.44416728003057,216.72681136156237,219.68086596283632,13288900,META
2020-01-15,219.224853515625,219.7502385844087,218.22365114653817,218.6895609435289,10036500,META
2020-01-16,219.8394775390625,220.69199177101737,218.4714857160289,220.6325164962698,10015300,META
2020-01-17,220.2062530517578,220.3549412394602,218.61026762459173,220.09721000545602,15905900,META
2020-01-21,219.51231384277344,220.43421070814037,217.21250274154212,220.22604727929644,14275800,META
2020-01-22,219.3933868408203,220.81093123768824,219.35372657567254,220.37475907681832,12212800,META
2020-01-23,217.8469696044922,219.56192073379037,217.36124476665748,218.82835703609265,11195000,META
2020-01-24,216.0428009033203,219.84936947725353,214.22872952215866,218.8779047645845,11905800,META
2020-01-27,212.99952697753906,214.17917031016634,210.6501629417429,211.24494592278575,13810700,META
2020-01-28,215.8940887451172,216.8358309098469,211.66127082199432,214.25845836861734,13413800,META
2020-01-29,221.28677368164062,222.24833102028177,216.54838489734922,219.5123623266201,33181300,META
2020-01-30,207.70603942871094,209.58949387187724,202.9676505550127,204.7321544388939,48775500,META
2020-01-31,200.15235900878906,206.8733372918856,199.30975228448216,206.61559093454187,31359900,META
2020-02-03,202.4125213623047,203.35424855404304,200.7372304509798,201.66905013841216,15495600,META
2020-02-04,208.00341796875,208.7667193037582,203.4137175806596,204.82135457285582,19628900,META
2020-02-05,208.28099060058594,210.8781786296722,206.89318366732485,210.6600925221653,12538200,META
2020-02-06,209.01454162597656,209.35157827127708,207.5176766040334,208.63784471301705,10567500,META
2020-02-07,210.48165893554688,210.9673989072856,208.10254197559698,208.46933139342443,12242500,META
2020-02-10,211.20529174804688,211.93885542902783,208.82619000718108,209.67870423741732,11856400,META
2020-02-11,205.38641357421875,209.0244644109467,204.7123251083773,208.36029857572555,25030800,META
2020-02-12,208.92529296875,209.38129524606632,205.59454173422142,206.04063650858083,13813700,META
2020-02-13,211.28457641601562,212.46421966686736,207.3590422903707,207.69609402344153,15396600,META
2020-02-14,212.31552124023438,213.05899236907703,210.79884134747206,212.1370954297724,10741700,META
2020-02-18,215.904052734375,216.08247857284684,211.5423456848754,211.69104900956313,15609200,META
2020-02-19,215.5967254638672,216.41950201628228,214.228733710941,216.09237289597561,12135100,META
2020-02-20,212.71205139160156,216.8655792462106,211.09623594075467,214.63516582675354,13109200,META
2020-02-21,208.350341796875,212.3750115450859,207.01210284110857,211.62161778756874,14092300,META
2020-02-24,198.9727325439453,201.87721961792113,196.4449272822975,200.0433329533242,23080100,META
2020-02-25,195.05709838867188,201.72850871686512,194.24422932404505,200.48939011295317,21433500,META
2020-02-26,195.48333740234375,199.45843935027182,193.7882317140009,195.47342989939133,16524500,META
2020-02-27,188.09820556640625,194.1748480885161,187.85038184365735,190.15019325122768,21682600,META
2020-02-28,190.79454040527344,191.06219427727905,180.23725522882313,181.10958449994126,32568900,META
2020-03-02,194.72996520996094,194.8588383823931,187.20604083380425,192.34094096110195,24949000,META
2020-03-03,184.27178955078125,195.5229915679651,182.36850535212912,194.511866637883,27984100,META
2020-03-04,190.09071350097656,190.16011140769461,184.7674644784254,187.52326321969804,23062500,META
2020-03-05,183.5580596923828,187.34481315880845,182.28920353501553,185.15404495490924,19333400,META
2020-03-06,179.51358032226562,182.18016588247215,174.7256243932262,176.77761198822552,24559600,META
2020-03-09,168.0244903564453,173.47661246240665,163.75201163538196,168.12362589966506,29949000,META
2020-03-10,176.63885498046875,176.73797540293373,168.02449918050053,173.14949241413558,24517800,META
2020-03-11,168.75804138183594,174.34894375307698,166.2004988435292,172.49521209053785,20373900,META
2020-03-12,153.12533569335938,165.1497485564688,152.99646250655854,158.1511933411001,43266300,META
2020-03-13,168.7977294921875,169.30328455105834,156.22811480465396,162.106487524603,35028600,META
2020-03-16,144.7389678955078,157.7447677177131,141.8543111327493,150.99405163604348,39120400,META
2020-03-17,148.11929321289062,152.59995073103067,138.78129637211103,149.42780983914605,34255600,META
2020-03-18,145.68069458007812,146.8900603543709,135.9065269708406,138.53345221468916,37553100,META
2020-03-19,151.79701232910156,158.53780641212242,143.53952293884313,145.34367202253395,39862300,META
2020-03-20,148.4265594482422,157.88351988258455,146.71162375715974,154.66181192845772,32568400,META
2020-03-23,146.810791015625,150.98413436617852,141.0117093943652,148.35720874770473,29830800,META
2020-03-24,159.57864379882812,159.90577292075932,151.24186544509297,153.8588832945832,30440400,META
2020-03-25,154.85020446777344,161.57118361214071,151.72761602398106,157.53660554893742,35184300,META
2020-03-26,161.91810607910156,162.57236434633546,155.65313014783945,156.8724186451682,26556800,META
