Date,Close,High,Low,Open,Volume,Ticker,MA7,MA21,Daily_Return,Volatility,RSI,Lag_1,Lag_2,Lag_3
2019-02-01,33.98500061035156,34.68399810791016,33.650001525878906,33.71799850463867,98278000,NFLX,33.561286381312776,32.92519069853283,0.0010309233173955157,0.0341515467095785,51.117934388601505,33.95000076293945,34.066001892089844,32.88999938964844
2019-02-04,35.13399887084961,35.20000076293945,34.130001068115234,34.2599983215332,90514000,NFLX,33.91371481759207,33.30680965241932,0.03380898160549317,0.034482948646989746,58.524831048062275,33.98500061035156,33.95000076293945,34.066001892089844
2019-02-05,35.58100128173828,36.0,35.290000915527344,35.31999969482422,90466000,NFLX,34.16742924281529,33.584143048241025,0.012722787762697418,0.028582085597008835,50.64505748963672,35.13399887084961,33.98500061035156,33.95000076293945
2019-02-06,35.21900177001953,35.70399856567383,34.71900177001953,35.70000076293945,67177000,NFLX,34.40357208251953,33.75961930411203,-0.010173955163666037,0.026355354540028842,50.43928072912391,35.58100128173828,35.13399887084961,33.98500061035156
2019-02-07,34.47100067138672,34.875,33.902000427246094,34.790000915527344,78645000,NFLX,34.629429408482146,33.87600026811872,-0.02123856614441455,0.026876853110503356,45.617121888089116,35.21900177001953,35.58100128173828,35.13399887084961
2019-02-08,34.75699996948242,34.79999923706055,33.79999923706055,33.79999923706055,75614000,NFLX,34.72814341953823,34.007476443336124,0.008296808694999713,0.02686987690834159,54.952636382859694,34.47100067138672,35.21900177001953,35.58100128173828
2019-02-11,34.573001861572266,35.2869987487793,34.48099899291992,35.0,54549000,NFLX,34.81714357648577,34.10780988420759,-0.0052938431991170765,0.026836992769581427,64.01037414798074,34.75699996948242,34.47100067138672,35.21900177001953
2019-02-12,35.99700164794922,36.0,34.652000427246094,34.80899810791016,104294000,NFLX,35.10457229614258,34.21438144502186,0.041188202056579915,0.026931059880329476,72.4786902153127,34.573001861572266,34.75699996948242,34.47100067138672
2019-02-13,35.176998138427734,35.959999084472656,35.02799987792969,35.72999954223633,105591000,NFLX,35.11071504865374,34.30404808407738,-0.022779772536088427,0.027287600011152758,64.26134297179424,35.99700164794922,34.573001861572266,34.75699996948242
2019-02-14,35.90700149536133,36.04499816894531,34.83300018310547,35.17499923706055,92953000,NFLX,35.15728650774275,34.325143359956286,0.020752292565184183,0.02371197612158344,62.52382478413938,35.176998138427734,35.99700164794922,34.573001861572266
